lat lon depth(km) vs(km/s) vp(km/s) den(g/cm^2)
33.900000 -117.747200 24.000000 3.987600 6.787294 2.908349 
33.900000 -117.747200 25.000000 4.020600 6.843463 2.923788 
33.900000 -117.747200 26.000000 4.052500 6.897760 2.938935 
33.900000 -117.747200 27.000000 4.082900 6.949504 2.953570 
33.900000 -117.747200 28.000000 4.112200 6.999376 2.967862 
33.900000 -117.747200 29.000000 4.139700 7.046183 2.981440 
33.900000 -117.747200 30.000000 4.165700 7.090438 2.994424 
33.900000 -117.747200 31.000000 4.189700 7.131288 3.006533 
33.900000 -117.747200 32.000000 4.211800 7.168905 3.017790 
33.900000 -117.747200 33.000000 4.232500 7.204138 3.028425 
33.900000 -117.747200 34.000000 4.250700 7.235116 3.037848 
33.900000 -117.747200 35.000000 4.267500 7.263712 3.046607 
33.900000 -117.747200 36.000000 4.282300 7.288903 3.054370 
33.900000 -117.747200 37.000000 4.295400 7.311200 3.061279 
33.900000 -117.747200 38.000000 4.306800 7.330604 3.067319 
33.900000 -117.747200 39.000000 4.316300 7.346774 3.072372 
33.900000 -117.747200 40.000000 4.324500 7.360731 3.076749 
33.900000 -117.747200 41.000000 4.330800 7.371455 3.080120 
33.900000 -117.747200 42.000000 4.336100 7.380476 3.082963 
33.900000 -117.747200 43.000000 4.340100 7.387284 3.085112 
33.900000 -117.747200 44.000000 4.342600 7.391539 3.086456 
33.900000 -117.747200 45.000000 4.344300 7.394433 3.087372 
33.900000 -117.747200 46.000000 4.344800 7.395284 3.087641 
33.900000 -117.747200 47.000000 4.344400 7.394603 3.087425 
33.900000 -117.747200 48.000000 4.343400 7.392901 3.086887 
33.900000 -117.747200 49.000000 4.341300 7.389327 3.085757 
33.900000 -117.747200 50.000000 4.339000 7.385412 3.084520 
33.900000 -117.747200 51.000000 4.335700 7.379795 3.082748 
33.900000 -117.747200 52.000000 4.332300 7.374008 3.080924 
33.900000 -117.747200 53.000000 4.328600 7.367710 3.078942 
33.900000 -117.747200 54.000000 4.324300 7.360391 3.076642 
33.900000 -117.747200 55.000000 4.320200 7.353412 3.074452 
33.900000 -117.747200 56.000000 4.315700 7.345753 3.072052 
33.900000 -117.747200 57.000000 4.311300 7.338264 3.069710 
33.900000 -117.747200 58.000000 4.306800 7.330604 3.067319 
33.900000 -117.747200 59.000000 4.302500 7.323285 3.065037 
33.900000 -117.747200 60.000000 4.298400 7.316307 3.062866 
33.900000 -117.747200 61.000000 4.294200 7.309158 3.060644 
33.900000 -117.747200 62.000000 4.290500 7.302860 3.058690 
33.900000 -117.747200 63.000000 4.287000 7.296903 3.056845 
33.900000 -117.747200 64.000000 4.283900 7.291626 3.055212 
33.900000 -117.747200 65.000000 4.281100 7.286860 3.053739 
33.900000 -117.747200 66.000000 4.278600 7.282605 3.052425 
33.900000 -117.747200 67.000000 4.276800 7.279541 3.051480 
33.900000 -117.747200 68.000000 4.275400 7.277158 3.050745 
33.900000 -117.747200 69.000000 4.274300 7.275286 3.050168 
33.900000 -117.747200 70.000000 4.274000 7.274775 3.050011 
33.900000 -117.747200 71.000000 4.274000 7.274775 3.050011 
33.900000 -117.747200 72.000000 4.274700 7.275967 3.050378 
33.900000 -117.747200 73.000000 4.275900 7.278009 3.051007 
33.900000 -117.747200 74.000000 4.277700 7.281073 3.051952 
33.900000 -117.747200 75.000000 4.280300 7.285499 3.053318 
33.900000 -117.747200 76.000000 4.283200 7.290435 3.054844 
33.900000 -117.747200 77.000000 4.286900 7.296732 3.056792 
33.900000 -117.747200 78.000000 4.291200 7.304052 3.059060 
33.900000 -117.747200 79.000000 4.296000 7.312222 3.061596 
33.900000 -117.747200 80.000000 4.301500 7.321583 3.064507 
33.900000 -117.747200 81.000000 4.307600 7.331966 3.067744 
33.900000 -117.747200 82.000000 4.314400 7.343540 3.071360 
33.900000 -117.747200 83.000000 4.321600 7.355795 3.075199 
33.900000 -117.747200 84.000000 4.329600 7.369412 3.079477 
33.900000 -117.747200 85.000000 4.338300 7.384220 3.084144 
33.900000 -117.747200 86.000000 4.347500 7.399880 3.089096 
33.900000 -117.747200 87.000000 4.357100 7.416220 3.094280 
33.900000 -117.747200 88.000000 4.367400 7.433752 3.099863 
33.900000 -117.747200 89.000000 4.378300 7.452304 3.105794 
33.900000 -117.747200 90.000000 4.389900 7.472049 3.112132 
33.900000 -117.747200 91.000000 4.401800 7.492304 3.118660 
33.900000 -117.747200 92.000000 4.414300 7.513580 3.125548 
33.900000 -117.747200 93.000000 4.427300 7.535707 3.132743 
33.900000 -117.747200 94.000000 4.440800 7.558686 3.140250 
33.900000 -117.747200 95.000000 4.454900 7.582685 3.148128 
33.900000 -117.747200 96.000000 4.469500 7.607536 3.156325 
33.900000 -117.747200 97.000000 4.484500 7.633067 3.164789 
33.900000 -117.747200 98.000000 4.500000 7.659450 3.173580 
33.900000 -117.747200 99.000000 4.515800 7.686343 3.182587 
33.900000 -117.747200 100.000000 4.532300 7.714428 3.192043 
32.700000 -117.447200 0.000000 0.000000 1.500000 1.290000 
32.700000 -117.447200 1.000000 2.350000 3.999935 2.393335 
32.700000 -117.447200 2.000000 2.375900 4.044019 2.399489 
32.700000 -117.447200 3.000000 2.467600 4.200102 2.421018 
32.700000 -117.447200 4.000000 2.646300 4.504267 2.462785 
32.700000 -117.447200 5.000000 2.879300 4.900857 2.519695 
32.700000 -117.447200 6.000000 3.123800 5.317020 2.585982 
32.700000 -117.447200 7.000000 3.350900 5.703567 2.656166 
32.700000 -117.447200 8.000000 3.546700 6.036838 2.724606 
32.700000 -117.447200 9.000000 3.708700 6.312578 2.787254 
32.700000 -117.447200 10.000000 3.839700 6.535553 2.842036 
32.700000 -117.447200 11.000000 3.944800 6.714444 2.888673 
32.700000 -117.447200 12.000000 4.028500 6.856910 2.927519 
32.700000 -117.447200 13.000000 4.096000 6.971802 2.959938 
32.700000 -117.447200 14.000000 4.151200 7.065758 2.987165 
32.700000 -117.447200 15.000000 4.197200 7.144054 3.010342 
32.700000 -117.447200 16.000000 4.236800 7.211457 3.030645 
32.700000 -117.447200 17.000000 4.271400 7.270350 3.048648 
32.700000 -117.447200 18.000000 4.302400 7.323115 3.064984 
32.700000 -117.447200 19.000000 4.331000 7.371795 3.080227 
32.700000 -117.447200 20.000000 4.358000 7.417752 3.094767 
32.700000 -117.447200 21.000000 4.383300 7.460815 3.108523 
32.700000 -117.447200 22.000000 4.407600 7.502176 3.121853 
32.700000 -117.447200 23.000000 4.430900 7.541835 3.134742 
32.700000 -117.447200 24.000000 4.453300 7.579962 3.147232 
32.700000 -117.447200 25.000000 4.474600 7.616217 3.159198 
32.700000 -117.447200 26.000000 4.495200 7.651280 3.170852 
32.700000 -117.447200 27.000000 4.514500 7.684130 3.181844 
32.700000 -117.447200 28.000000 4.532900 7.715449 3.192388 
32.700000 -117.447200 29.000000 4.550200 7.744895 3.202359 
32.700000 -117.447200 30.000000 4.565900 7.771618 3.211455 
32.700000 -117.447200 31.000000 4.580600 7.796639 3.220013 
32.700000 -117.447200 32.000000 4.593900 7.819277 3.227790 
32.700000 -117.447200 33.000000 4.605700 7.839362 3.234717 
32.700000 -117.447200 34.000000 4.616000 7.856894 3.240784 
32.700000 -117.447200 35.000000 4.624700 7.871702 3.245923 
32.700000 -117.447200 36.000000 4.632100 7.884297 3.250304 
32.700000 -117.447200 37.000000 4.637500 7.893489 3.253508 
32.700000 -117.447200 38.000000 4.641900 7.900978 3.256122 
32.700000 -117.447200 39.000000 4.644500 7.905403 3.257669 
32.700000 -117.447200 40.000000 4.645500 7.907106 3.258264 
32.700000 -117.447200 41.000000 4.645200 7.906595 3.258085 
32.700000 -117.447200 42.000000 4.643100 7.903021 3.256836 
32.700000 -117.447200 43.000000 4.639900 7.897574 3.254934 
32.700000 -117.447200 44.000000 4.635300 7.889744 3.252202 
32.700000 -117.447200 45.000000 4.629200 7.879361 3.248586 
32.700000 -117.447200 46.000000 4.622100 7.867276 3.244385 
32.700000 -117.447200 47.000000 4.613500 7.852638 3.239309 
32.700000 -117.447200 48.000000 4.603800 7.836128 3.233600 
32.700000 -117.447200 49.000000 4.593100 7.817916 3.227322 
32.700000 -117.447200 50.000000 4.581200 7.797661 3.220364 
32.700000 -117.447200 51.000000 4.568700 7.776384 3.213082 
32.700000 -117.447200 52.000000 4.554900 7.752895 3.205077 
32.700000 -117.447200 53.000000 4.540700 7.728725 3.196877 
32.700000 -117.447200 54.000000 4.525800 7.703364 3.188312 
32.700000 -117.447200 55.000000 4.510100 7.676641 3.179332 
32.700000 -117.447200 56.000000 4.494000 7.649237 3.170171 
32.700000 -117.447200 57.000000 4.477300 7.620812 3.160721 
32.700000 -117.447200 58.000000 4.460300 7.591877 3.151155 
32.700000 -117.447200 59.000000 4.443300 7.562941 3.141644 
32.700000 -117.447200 60.000000 4.425600 7.532814 3.131801 
32.700000 -117.447200 61.000000 4.408100 7.503027 3.122128 
32.700000 -117.447200 62.000000 4.390400 7.472900 3.112405 
32.700000 -117.447200 63.000000 4.372800 7.442943 3.102799 
32.700000 -117.447200 64.000000 4.355500 7.413497 3.093415 
32.700000 -117.447200 65.000000 4.338100 7.383880 3.084037 
32.700000 -117.447200 66.000000 4.321100 7.354944 3.074932 
32.700000 -117.447200 67.000000 4.304400 7.326519 3.066045 
32.700000 -117.447200 68.000000 4.288100 7.298775 3.057424 
32.700000 -117.447200 69.000000 4.272400 7.272052 3.049172 
32.700000 -117.447200 70.000000 4.257300 7.246350 3.041282 
32.700000 -117.447200 71.000000 4.242600 7.221329 3.033646 
32.700000 -117.447200 72.000000 4.228800 7.197840 3.026518 
32.700000 -117.447200 73.000000 4.215600 7.175373 3.019736 
32.700000 -117.447200 74.000000 4.203400 7.154607 3.013500 
32.700000 -117.447200 75.000000 4.191900 7.135033 3.007649 
32.700000 -117.447200 76.000000 4.181300 7.116991 3.002281 
32.700000 -117.447200 77.000000 4.171600 7.100480 2.997389 
32.700000 -117.447200 78.000000 4.163100 7.086013 2.993119 
32.700000 -117.447200 79.000000 4.155600 7.073247 2.989363 
32.700000 -117.447200 80.000000 4.149100 7.062183 2.986118 
32.700000 -117.447200 81.000000 4.143800 7.053162 2.983478 
32.700000 -117.447200 82.000000 4.139600 7.046013 2.981390 
32.700000 -117.447200 83.000000 4.136700 7.041077 2.979951 
32.700000 -117.447200 84.000000 4.134900 7.038013 2.979059 
32.700000 -117.447200 85.000000 4.134600 7.037503 2.978910 
32.700000 -117.447200 86.000000 4.135400 7.038864 2.979307 
32.700000 -117.447200 87.000000 4.137600 7.042609 2.980398 
32.700000 -117.447200 88.000000 4.141200 7.048737 2.982185 
32.700000 -117.447200 89.000000 4.146000 7.056907 2.984573 
32.700000 -117.447200 90.000000 4.152300 7.067630 2.987714 
32.700000 -117.447200 91.000000 4.160000 7.080736 2.991565 
32.700000 -117.447200 92.000000 4.168700 7.095544 2.995931 
32.700000 -117.447200 93.000000 4.179100 7.113246 3.001170 
32.700000 -117.447200 94.000000 4.191000 7.133501 3.007193 
32.700000 -117.447200 95.000000 4.204200 7.155969 3.013908 
32.700000 -117.447200 96.000000 4.218900 7.180990 3.021428 
32.700000 -117.447200 97.000000 4.234700 7.207883 3.029561 
32.700000 -117.447200 98.000000 4.252200 7.237670 3.038628 
32.700000 -117.447200 99.000000 4.271000 7.269669 3.048439 
32.700000 -117.447200 100.000000 4.291200 7.304052 3.059060 
33.000000 -117.447200 0.000000 0.000000 1.500000 1.290000 
33.000000 -117.447200 1.000000 2.384800 4.059168 2.401594 
33.000000 -117.447200 2.000000 2.407400 4.097636 2.406922 
33.000000 -117.447200 3.000000 2.507800 4.268526 2.430388 
33.000000 -117.447200 4.000000 2.707900 4.609117 2.477426 
33.000000 -117.447200 5.000000 2.966300 5.048939 2.542338 
33.000000 -117.447200 6.000000 3.233900 5.504421 2.618850 
33.000000 -117.447200 7.000000 3.476500 5.917351 2.699173 
33.000000 -117.447200 8.000000 3.679300 6.262537 2.775469 
33.000000 -117.447200 9.000000 3.839600 6.535383 2.841992 
33.000000 -117.447200 10.000000 3.961100 6.742188 2.896120 
33.000000 -117.447200 11.000000 4.050400 6.894186 2.937931 
33.000000 -117.447200 12.000000 4.114200 7.002780 2.968844 
33.000000 -117.447200 13.000000 4.159000 7.079034 2.991064 
33.000000 -117.447200 14.000000 4.190500 7.132650 3.006939 
33.000000 -117.447200 15.000000 4.212800 7.170607 3.018302 
33.000000 -117.447200 16.000000 4.229500 7.199032 3.026878 
33.000000 -117.447200 17.000000 4.243300 7.222521 3.034009 
33.000000 -117.447200 18.000000 4.255800 7.243797 3.040501 
33.000000 -117.447200 19.000000 4.268500 7.265414 3.047130 
33.000000 -117.447200 20.000000 4.281800 7.288052 3.054107 
33.000000 -117.447200 21.000000 4.296800 7.313583 3.062019 
33.000000 -117.447200 22.000000 4.313200 7.341498 3.070721 
33.000000 -117.447200 23.000000 4.330900 7.371625 3.080174 
33.000000 -117.447200 24.000000 4.350200 7.404475 3.090552 
33.000000 -117.447200 25.000000 4.370500 7.439028 3.101548 
33.000000 -117.447200 26.000000 4.391600 7.474942 3.113063 
33.000000 -117.447200 27.000000 4.413300 7.511878 3.124996 
33.000000 -117.447200 28.000000 4.435000 7.548813 3.137021 
33.000000 -117.447200 29.000000 4.456800 7.585919 3.149192 
33.000000 -117.447200 30.000000 4.477800 7.621663 3.161003 
33.000000 -117.447200 31.000000 4.498200 7.656386 3.172556 
33.000000 -117.447200 32.000000 4.517500 7.689237 3.183559 
33.000000 -117.447200 33.000000 4.535900 7.720555 3.194113 
33.000000 -117.447200 34.000000 4.552600 7.748980 3.203746 
33.000000 -117.447200 35.000000 4.567600 7.774512 3.212443 
33.000000 -117.447200 36.000000 4.581100 7.797490 3.220305 
33.000000 -117.447200 37.000000 4.592700 7.817235 3.227087 
33.000000 -117.447200 38.000000 4.602500 7.833915 3.232836 
33.000000 -117.447200 39.000000 4.610300 7.847192 3.237424 
33.000000 -117.447200 40.000000 4.616000 7.856894 3.240784 
33.000000 -117.447200 41.000000 4.620100 7.863872 3.243204 
33.000000 -117.447200 42.000000 4.621800 7.866766 3.244208 
33.000000 -117.447200 43.000000 4.621800 7.866766 3.244208 
33.000000 -117.447200 44.000000 4.619800 7.863362 3.243027 
33.000000 -117.447200 45.000000 4.615800 7.856553 3.240666 
33.000000 -117.447200 46.000000 4.610300 7.847192 3.237424 
33.000000 -117.447200 47.000000 4.602700 7.834256 3.232954 
33.000000 -117.447200 48.000000 4.593900 7.819277 3.227790 
33.000000 -117.447200 49.000000 4.583200 7.801065 3.221531 
33.000000 -117.447200 50.000000 4.571100 7.780469 3.214478 
33.000000 -117.447200 51.000000 4.557800 7.757831 3.206757 
33.000000 -117.447200 52.000000 4.543000 7.732640 3.198202 
33.000000 -117.447200 53.000000 4.527100 7.705577 3.189058 
33.000000 -117.447200 54.000000 4.510400 7.677152 3.179503 
33.000000 -117.447200 55.000000 4.492500 7.646684 3.169320 
33.000000 -117.447200 56.000000 4.473900 7.615025 3.158803 
33.000000 -117.447200 57.000000 4.454400 7.581834 3.147848 
33.000000 -117.447200 58.000000 4.434500 7.547962 3.136743 
33.000000 -117.447200 59.000000 4.414100 7.513240 3.125438 
33.000000 -117.447200 60.000000 4.393300 7.477836 3.113994 
33.000000 -117.447200 61.000000 4.372300 7.442092 3.102527 
33.000000 -117.447200 62.000000 4.351000 7.405837 3.090984 
33.000000 -117.447200 63.000000 4.329900 7.369923 3.079638 
33.000000 -117.447200 64.000000 4.308800 7.334008 3.068381 
33.000000 -117.447200 65.000000 4.287700 7.298094 3.057214 
33.000000 -117.447200 66.000000 4.267000 7.262861 3.046345 
33.000000 -117.447200 67.000000 4.246500 7.227968 3.035668 
33.000000 -117.447200 68.000000 4.226700 7.194266 3.025436 
33.000000 -117.447200 69.000000 4.207500 7.161586 3.015592 
33.000000 -117.447200 70.000000 4.188700 7.129586 3.006026 
33.000000 -117.447200 71.000000 4.170700 7.098948 2.996937 
33.000000 -117.447200 72.000000 4.153500 7.069672 2.988314 
33.000000 -117.447200 73.000000 4.137200 7.041928 2.980199 
33.000000 -117.447200 74.000000 4.122100 7.016226 2.972732 
33.000000 -117.447200 75.000000 4.107700 6.991716 2.965655 
33.000000 -117.447200 76.000000 4.094500 6.969248 2.959207 
33.000000 -117.447200 77.000000 4.082600 6.948993 2.953425 
33.000000 -117.447200 78.000000 4.071700 6.930441 2.948155 
33.000000 -117.447200 79.000000 4.062300 6.914441 2.943631 
33.000000 -117.447200 80.000000 4.054000 6.900313 2.939652 
33.000000 -117.447200 81.000000 4.047100 6.888569 2.936355 
33.000000 -117.447200 82.000000 4.041700 6.879378 2.933782 
33.000000 -117.447200 83.000000 4.037800 6.872739 2.931928 
33.000000 -117.447200 84.000000 4.035200 6.868314 2.930694 
33.000000 -117.447200 85.000000 4.034300 6.866782 2.930267 
33.000000 -117.447200 86.000000 4.035000 6.867973 2.930599 
33.000000 -117.447200 87.000000 4.037100 6.871548 2.931596 
33.000000 -117.447200 88.000000 4.041100 6.878356 2.933497 
33.000000 -117.447200 89.000000 4.046400 6.887377 2.936022 
33.000000 -117.447200 90.000000 4.053500 6.899462 2.939413 
33.000000 -117.447200 91.000000 4.062200 6.914271 2.943583 
33.000000 -117.447200 92.000000 4.072600 6.931972 2.948590 
33.000000 -117.447200 93.000000 4.084600 6.952398 2.954395 
33.000000 -117.447200 94.000000 4.098300 6.975716 2.961059 
33.000000 -117.447200 95.000000 4.113800 7.002099 2.968648 
33.000000 -117.447200 96.000000 4.130700 7.030864 2.976979 
33.000000 -117.447200 97.000000 4.149400 7.062694 2.986267 
33.000000 -117.447200 98.000000 4.169800 7.097417 2.996484 
33.000000 -117.447200 99.000000 4.191900 7.135033 3.007649 
33.000000 -117.447200 100.000000 4.215500 7.175203 3.019685 
33.300000 -117.447200 0.000000 2.418600 4.116699 2.409554 
33.300000 -117.447200 1.000000 2.449000 4.168443 2.416674 
33.300000 -117.447200 2.000000 2.532200 4.310058 2.436072 
33.300000 -117.447200 3.000000 2.700600 4.596691 2.475679 
33.300000 -117.447200 4.000000 2.933600 4.993281 2.533717 
33.300000 -117.447200 5.000000 3.190900 5.431231 2.605765 
33.300000 -117.447200 6.000000 3.436800 5.849777 2.685238 
33.300000 -117.447200 7.000000 3.650500 6.213516 2.764104 
33.300000 -117.447200 8.000000 3.823900 6.508660 2.835231 
33.300000 -117.447200 9.000000 3.957400 6.735891 2.894425 
33.300000 -117.447200 10.000000 4.056200 6.904058 2.940705 
33.300000 -117.447200 11.000000 4.126200 7.023205 2.974755 
33.300000 -117.447200 12.000000 4.174200 7.104906 2.998699 
33.300000 -117.447200 13.000000 4.206400 7.159713 3.015030 
33.300000 -117.447200 14.000000 4.227400 7.195458 3.025797 
33.300000 -117.447200 15.000000 4.241600 7.219627 3.033128 
33.300000 -117.447200 16.000000 4.251600 7.236648 3.038316 
33.300000 -117.447200 17.000000 4.259800 7.250606 3.042585 
33.300000 -117.447200 18.000000 4.267900 7.264393 3.046816 
33.300000 -117.447200 19.000000 4.276400 7.278860 3.051270 
33.300000 -117.447200 20.000000 4.286600 7.296222 3.056634 
33.300000 -117.447200 21.000000 4.298200 7.315966 3.062760 
33.300000 -117.447200 22.000000 4.311300 7.338264 3.069710 
33.300000 -117.447200 23.000000 4.326100 7.363455 3.077604 
33.300000 -117.447200 24.000000 4.342000 7.390518 3.086134 
33.300000 -117.447200 25.000000 4.359000 7.419454 3.095309 
33.300000 -117.447200 26.000000 4.376700 7.449581 3.104922 
33.300000 -117.447200 27.000000 4.394400 7.479708 3.114597 
33.300000 -117.447200 28.000000 4.412200 7.510006 3.124389 
33.300000 -117.447200 29.000000 4.429400 7.539282 3.133909 
33.300000 -117.447200 30.000000 4.446100 7.567707 3.143207 
33.300000 -117.447200 31.000000 4.461600 7.594089 3.151884 
33.300000 -117.447200 32.000000 4.476200 7.618940 3.160100 
33.300000 -117.447200 33.000000 4.489300 7.641238 3.167506 
33.300000 -117.447200 34.000000 4.500800 7.660812 3.174034 
33.300000 -117.447200 35.000000 4.510900 7.678003 3.179788 
33.300000 -117.447200 36.000000 4.519000 7.691790 3.184417 
